,OBJECTID_1,OBJECTID,PLOT,Exposure,SITE,GPS,GPS_ID,water_depth,SCH_p,SCH_D,TYP_P,TYP_D,ORG_DEP,LATITUDE,LONGITUDE,Slope,tot_Slope,avg_slope,Fetch_projected,REI_projected,lake_huron,NLCD,Euc_d,Cost_d,cost_sug,Cost_avg,water_depth1,F2013_NCMP_MI_Huron_46084b2c_BareEarth_1mGrid,new_slope,be_stmarys_01,be_stmarys_02_1_,be_stmarys_03,be_stmarys_04,be_stmarys_05,be_stmarys_06,be_stmarys_078,slope_rise_run,slope_riseRun1,slope_rise_run_1,slope_riseRun1_1,small_cost,cost_small,Field,slope_USE,Field1,inside1_small_backwards,F1,site_id,crew_name,date,year,transect_num,point_num,bottom_vis,substrate_type,org_depth_cm,
,,,,,,,,45,,1,,0,,46.226192,-84.221866,,,,1353.942993,,,,,,,,,,,,,,,,,,,,,,,225.4924469,,0.2659612,,225.4924469,3097,796,CMU,8/7/2018,2018,1,1,NV,Sand,20,
,,,,,,,,65,,1,,0,,46.226104,-84.221738,,,,1446.137939,,,,,,,,,,,,,,,,,,,,,,,227.6262817,,0.2659612,,227.6262817,3098,796,CMU,8/7/2018,2018,1,2,NV,Sand,25,
,,,,,,,,55,,0,,0,,46.22592,-84.221489,,,,1489.064941,,,,,,,,,,,,,,,,,,,,,,,205.5134125,,0.027221674,,205.5134125,3099,796,CMU,8/7/2018,2018,1,4,NV,Sand,25,
,,,,,,,,85,,3,,0,,46.22531,-84.220548,,,,1584.870972,,,,,,,,,,,,,,,,,,,,,,,185.2718658,,0.133118466,,185.2718658,3100,796,CMU,8/7/2018,2018,1,9,NV,Sand,32,
,,,,,,,,45,,0,,0,,46.224822,-84.225334,,,,1371.814941,,,,,,,,,,,,,,,,,,,,,,,327.5959778,,0.22812289,,327.5959778,3101,796,CMU,8/7/2018,2018,2,1,V,Sand,25,
,,,,,,,,45,,2,,0,,46.224661,-84.224867,,,,1450.703003,,,,,,,,,,,,,,,,,,,,,,,324.0386047,,0.113138944,,324.0386047,3102,796,CMU,8/7/2018,2018,2,2,V,Sand,30,
,,,,,,,,50,,0,,0,,46.22444,-84.224461,,,,1477.876953,,,,,,,,,,,,,,,,,,,,,,,279.079895,,0.017121971,,279.079895,3103,796,CMU,8/7/2018,2018,2,3,V,Sand,15,
,,,,,,,,78,,0.5,,0,,46.223591,-84.22268,,,,1709.662964,,,,,,,,,,,,,,,,,,,,,,,3.811492682,,0.342395008,,3.811492682,3104,796,CMU,8/7/2018,2018,2,6,V,Sand,32,
,,,,,,,,170,,5,,0,,46.222379,-84.220204,,,,1908.802002,,,,,,,,,,,,,,,,,,,,,,,3.664498091,,0.342395008,,3.664498091,3105,796,CMU,8/7/2018,2018,2,10,NV,Sand,35,
,,,,,,,,2,,0,,0,,46.2309,-84.144646,,,,2229.201904,,,,,,,,,,,,,,,,,,,,,,,448.5805969,,0.487454027,,448.5805969,3129,802,CMU,8/30/2021,2021,1,4,NV,Cly/Slt,21,
,,,,,,,,84,,0.5,,0,,46.22996,-84.143848,,,,1238.619019,,,,,,,,,,,,,,,,,,,,,,,419.738678,,0.577235758,,419.738678,3130,802,CMU,8/30/2021,2021,1,8,NV,Cly/Slt,1,
,,,,,,,,93,,0.5,,0,,46.229621,-84.143664,,,,1363.338013,,,,,,,,,,,,,,,,,,,,,,,419.7181396,,0.242861629,,419.7181396,3131,802,CMU,8/30/2021,2021,1,9,NV,Cly/Slt,2,
,,,,,,,,94,,0.5,,0,,46.229325,-84.143453,,,,1415.375,,,,,,,,,,,,,,,,,,,,,,,419.7243042,,0.165907487,,419.7243042,3132,802,CMU,8/30/2021,2021,1,10,NV,Cly/Slt,1,
,,,,,,,,82,,1,,0,,46.232346,-84.131989,,,,2001.032959,,,,,,,,,,,,,,,,,,,,,,,13.92197514,,0.431063294,,13.92197514,3133,802,CMU,8/30/2021,2021,2,6,NV,Cly/Slt,2,
,,,,,,,,90,,0,,48,,46.231836,-84.131978,,,,2168.162109,,,,,,,,,,,,,,,,,,,,,,,1.797163129,,0.431063294,,1.797163129,3134,802,CMU,8/30/2021,2021,2,7,NV,Cly/Slt,5,
,,,,,,,,97,,0.5,,15,,46.231313,-84.132093,,,,2250.326904,,,,,,,,,,,,,,,,,,,,,,,1.752376795,,0.431063294,,1.752376795,3135,802,CMU,8/30/2021,2021,2,8,NV,Cly/Slt,10,
,,,,,,,,91,,5,,0,,46.230829,-84.13186,,,,2256.11792,,,,,,,,,,,,,,,,,,,,,,,1.701926947,,0.431063294,,1.701926947,3136,802,CMU,8/30/2021,2021,2,9,NV,Cly/Slt,5,
,,,,,,,,98,,2,,0,,46.230212,-84.131702,,,,2397.75,,,,,,,,,,,,,,,,,,,,,,,1.631871939,,0.431063294,,1.631871939,3137,802,CMU,8/30/2021,2021,2,10,NV,Cly/Slt,7,
,,,,,,,,50,,0,,52,,46.235861,-84.131405,,,,1093.973022,,,,,,,,,,,,,,,,,,,,,,,82.81945038,,0.084818937,,82.81945038,3138,802,CMU,8/30/2021,2021,3,6,V,Cly/Slt,15,
,,,,,,,,105,,5,,0,,46.294139,-84.207652,,,,311.2590027,,,,,,,,,,,,,,,,,,,,,,,7.379539013,,-6.356903076,,7.379539013,3166,805,CMU,8/24/2020,2020,2,6,V,Pb/Cb/Bld,0,
,,,,,,,,122,,2,,0,,46.378838,-84.243128,,,,1384.890991,,,,,,,,,,,,,,,,,,,,,,,1.461346745,,0.26,,1.461346745,3177,806,CMU,8/10/2021,2021,1,9,V,Sand,13,
,,,,,,,,140,,7,,0,,46.378954,-84.242953,,,,1481.671021,,,,,,,,,,,,,,,,,,,,,,,1.436908484,,0.26,,1.436908484,3178,806,CMU,8/10/2021,2021,1,10,V,Sand,10,
,,,,,,,,10,,1,,0,,46.363081,-84.171447,,,,1873.54895,,,,,,,,,,,,,,,,,,,,,,,15.40622044,,6.614407539,,15.40622044,3206,809,CMU,8/6/2018,2018,1,2,V,Sand,35,
,,,,,,,,25,,1,,0,,46.363123,-84.171529,,,,1873.54895,,,,,,,,,,,,,,,,,,,,,,,15.40622044,,6.614407539,,15.40622044,3207,809,CMU,8/6/2018,2018,1,4,NV,Sand,30,
,,,,,,,,85,,2,,0,,46.363186,-84.171856,,,,1228.824951,,,,,,,,,,,,,,,,,,,,,,,2.761212349,,0.446221143,,2.761212349,3208,809,CMU,8/6/2018,2018,1,6,NV,Sand,30,
,,,,,,,,90,,2,,0,,46.363241,-84.172077,,,,1228.824951,,,,,,,,,,,,,,,,,,,,,,,2.641327381,,0.446221143,,2.641327381,3209,809,CMU,8/6/2018,2018,1,7,NV,Sand,40,
,,,,,,,,112,,3,,0,,46.363301,-84.172518,,,,1337.740967,,,,,,,,,,,,,,,,,,,,,,,2.35153842,,0.395761788,,2.35153842,3210,809,CMU,8/6/2018,2018,1,9,NV,Sand,33,
,,,,,,,,100,,5,,0,,46.363311,-84.172752,,,,1401.019043,,,,,,,,,,,,,,,,,,,,,,,2.330913067,,0.461360067,,2.330913067,3211,809,CMU,8/6/2018,2018,1,10,NV,Sand,35,
,,,,,,,,80,,0.5,,0,,46.364643,-84.173241,,,,1122.666992,,,,,,,,,,,,,,,,,,,,,,,2.49693203,,0.814968705,,2.49693203,3212,809,CMU,8/6/2018,2018,2,7,NV,Cly/Snd,45,
,,,,,,,,92,,0.5,,0,,46.364628,-84.173274,,,,1122.666992,,,,,,,,,,,,,,,,,,,,,,,2.49693203,,0.814968705,,2.49693203,3213,809,CMU,8/6/2018,2018,2,8,NV,Cly/Snd,43,
,,,,,,,,97,,1,,0,,46.364645,-84.173289,,,,1122.666992,,,,,,,,,,,,,,,,,,,,,,,2.49693203,,0.814968705,,2.49693203,3214,809,CMU,8/6/2018,2018,2,9,NV,Cly/Snd,88,
,,,,,,,,50,,0.5,,0,,46.363117,-84.171389,,,,1122.666992,,,,,,,,,,,,,,,,,,,,,,,27.96300697,,-1.552019954,,27.96300697,3215,809,CMU,8/26/2019,2019,1,2,NV,Sand,15,
,,,,,,,,67,,2,,0,,46.363127,-84.171536,,,,1122.666992,,,,,,,,,,,,,,,,,,,,,,,15.40622044,,1.7138592,,15.40622044,3216,809,CMU,8/26/2019,2019,1,4,NV,Or/Sa,3,
,,,,,,,,135,,0,,10,,46.363042,-84.171915,,,,1228.824951,,,,,,,,,,,,,,,,,,,,,,,2.723864555,,0.648530126,,2.723864555,3217,809,CMU,8/26/2019,2019,1,6,NV,Or/Sa,15,
,,,,,,,,112,,3,,0,,46.364685,-84.173068,,,,955.7609863,,,,,,,,,,,,,,,,,,,,,,,18.59756088,,0.814968705,,18.59756088,3218,809,CMU,8/26/2019,2019,2,8,NV,Or/Cl,14,
,,,,,,,,120,,5,,0,,46.364659,-84.173225,,,,1122.666992,,,,,,,,,,,,,,,,,,,,,,,10.86950302,,0.814968705,,10.86950302,3219,809,CMU,8/26/2019,2019,2,10,NV,Or/Cl,20,
,,,,,,,,0,,0,,5,,46.380545,-84.206042,,,,1122.666992,,,,,,,,,,,,,,,,,,,,,,,110.9104309,,0.616541386,,110.9104309,3220,810,CMU,7/21/2013,2013,1,2,Dry,Sand,25,
,,,,,,,,37,,0,,0,,46.155901,-84.109371,,,,2138.379883,,,,,,,,,,,,,,,,,,,,,,,67.13906097,,0.46418488,,67.13906097,3316,833,CMU,8/4/2020,2020,2,5,V,Cly/Slt,21,
,,,,,,,,156,,0.5,,0,,46.156964,-84.108115,,,,1445.557983,,,,,,,,,,,,,,,,,,,,,,,2.80993247,,0.46418488,,2.80993247,3317,833,CMU,8/4/2020,2020,2,10,NV,Cly/Slt,0,
,,,,,,,,99,,0.5,,0,,46.156992,-84.104734,,,,1717.046021,,,,,,,,,,,,,,,,,,,,,,,2.732112408,,0.46418488,,2.732112408,3318,833,CMU,8/5/2020,2020,3,7,NV,Sand,0,
,,,,,,,,129,,0.5,,0,,46.157377,-84.104976,,,,2100.60791,,,,,,,,,,,,,,,,,,,,,,,2.688254595,,0.46418488,,2.688254595,3319,833,CMU,8/5/2020,2020,3,10,NV,Sand,0,
,,,,,,,,0,,0,,0,,46.044038,-84.009472,,,,1553.88501,,,,,,,,,,,,,,,,,,,,,,,2.688254595,,0.46418488,,2.688254595,3403,869,CMU,8/8/2012,2012,2,3,Dry,Sand,0,
,,,,,,,,0,,0,,0,,46.044191,-84.009557,,,,1553.88501,,,,,,,,,,,,,,,,,,,,,,,2.688254595,,0.46418488,,2.688254595,3404,869,CMU,8/8/2012,2012,2,5,Dry,Sand,10,
,,,,,,,,50,,1,,0,,46.044175,-84.006531,,,,1553.88501,,,,,,,,,,,,,,,,,,,,,,,2.688254595,,0.46418488,,2.688254595,3405,869,CMU,8/17/2017,2017,1,6,NV,Sand,5,
,,,,,,,,60,,0,,0,,46.044265,-84.00664,,,,1326.203979,,,,,,,,,,,,,,,,,,,,,,,2.688254595,,0.46418488,,2.688254595,3406,869,CMU,8/17/2017,2017,1,8,NV,Sand,10,
,,,,,,,,60,,0,,0,,46.044309,-84.006696,,,,1359.118042,,,,,,,,,,,,,,,,,,,,,,,2.688254595,,0.46418488,,2.688254595,3407,869,CMU,8/17/2017,2017,1,9,NV,Sand,25,
,,,,,,,,60,,0,,0,,46.04436,-84.006741,,,,1359.118042,,,,,,,,,,,,,,,,,,,,,,,2.688254595,,0.46418488,,2.688254595,3408,869,CMU,8/17/2017,2017,1,10,NV,Sand,29,
,,,,,,,,110,,1,,0,,46.04446,-84.006709,,,,1359.118042,,,,,,,,,,,,,,,,,,,,,,,2.688254595,,0.46418488,,2.688254595,3409,869,CMU,8/17/2017,2017,1,11,NV,Sand,15,
,,,,,,,,180,,0.5,,0,,46.149903,-84.09295,,,,2312.308105,,,,,,,,,,,,,,,,,,,,,,,3.455062389,,0.46418488,,3.455062389,3423,878,CMU,8/4/2021,2021,1,10,NV,Sand,0,
,,,,,,,,79,,1,,0,,46.147556,-84.093661,,,,1855.583008,,,,,,,,,,,,,,,,,,,,,,,3.712611198,,0.46418488,,3.712611198,3424,878,CMU,8/4/2021,2021,2,6,NV,Cly/Slt,0,
,,,,,,,,151,,0.5,,0,,46.148748,-84.092663,,,,2146.589111,,,,,,,,,,,,,,,,,,,,,,,3.58448267,,0.46418488,,3.58448267,3425,878,CMU,8/4/2021,2021,2,9,NV,Cly/Slt,0,
,,,,,,,,169,,0.5,,0,,46.149153,-84.092357,,,,2234.451904,,,,,,,,,,,,,,,,,,,,,,,3.536399126,,0.46418488,,3.536399126,3426,878,CMU,8/4/2021,2021,2,10,NV,Sand,0,
,,,,,,,,150,,0.5,,0,,46.147133,-84.089628,,,,1877.587036,,,,,,,,,,,,,,,,,,,,,,,3.796391249,,0.46418488,,3.796391249,3427,878,CMU,8/4/2021,2021,3,7,NV,Sand,0,
,,,,,,,,161,,0.5,,0,,46.14794,-84.089595,,,,2066.673096,,,,,,,,,,,,,,,,,,,,,,,3.697738409,,0.46418488,,3.697738409,3428,878,CMU,8/4/2021,2021,3,9,NV,Cly/Slt,0,
,,,,,,,,180,,0.5,,0,,46.148333,-84.089555,,,,2119.141113,,,,,,,,,,,,,,,,,,,,,,,3.660768509,,0.46418488,,3.660768509,3429,878,CMU,8/4/2021,2021,3,10,NV,Cly/Slt,0,
,,,,,,,,72,,0.5,,0,,46.258183,-84.114931,,,,107.961998,,,,,,,,,,,,,,,,,,,,,,,493.71698,,0.561631262,,493.71698,3430,900,CMU,8/27/2019,2019,1,7,V,Pb/Cb/Bld,3,
,,,,,,,,69,,1,,0,,46.258119,-84.114838,,,,107.961998,,,,,,,,,,,,,,,,,,,,,,,487.0198975,,5.396708488,,487.0198975,3431,900,CMU,8/27/2019,2019,1,9,V,Pb/Cb/Bld,0,
,,,,,,,,27,,2,,0,,46.257266,-84.113415,,,,104.7080002,,,,,,,,,,,,,,,,,,,,,,,625.6238403,,1.235045195,,625.6238403,3432,900,CMU,8/27/2019,2019,2,5,V,Cly/Slt,22,
,,,,,,,,75,,0.5,,0,,46.257153,-84.113637,,,,104.7080002,,,,,,,,,,,,,,,,,,,,,,,640.0304565,,1.235045195,,640.0304565,3433,900,CMU,8/27/2019,2019,2,7,V,Cly/Slt,19,
,,,,,,,,39,,0.5,,0,,46.260616,-84.117733,,,,108.25,,,,,,,,,,,,,,,,,,,,,,,640.0304565,,3.235519171,,640.0304565,3434,900,CMU,8/27/2019,2019,3,4,V,Pb/Cb/Bld,0,
,,,,,,,,143,,0.5,,0,,46.01975,-83.977729,,,,1228.659058,,,,,,,,,,,,,,,,,,,,,,,3.660768509,,1.361512661,,3.660768509,3400,868,CMU,8/3/2020,2020,1,10,NV,Sand,0,
,,,,,,,,16,,0,,0,,46.01797,-83.975268,,,,1228.659058,,,,,,,,,,,,,,,,,,,,,,,3.660768509,,1.361512661,,3.660768509,3401,868,CMU,8/3/2020,2020,3,2,V,Cly/Slt,19,
,,,,,,,,14,,0,,0,,46.018023,-83.975318,,,,1228.659058,,,,,,,,,,,,,,,,,,,,,,,3.660768509,,1.361512661,,3.660768509,3402,868,CMU,8/3/2020,2020,3,3,V,Sand,27,
,,,,,,,,97,,0.5,,0,,46.089496,-83.990871,,,,854.8339844,,,,,,,,,,,,,,,,,,,,,,,1386.162231,,0.462779939,,1386.162231,3417,873,CMU,8/25/2020,2020,1,6,NV,Sand,0,
,,,,,,,,120,,0.5,,0,,46.08982,-83.990625,,,,947.8040161,,,,,,,,,,,,,,,,,,,,,,,1370.01355,,0.492174327,,1370.01355,3418,873,CMU,8/25/2020,2020,1,8,NV,Sand,0,
,,,,,,,,131,,0.5,,0,,46.090054,-83.990493,,,,1199.369995,,,,,,,,,,,,,,,,,,,,,,,1370.014526,,0.681280673,,1370.014526,3419,873,CMU,8/25/2020,2020,1,9,NV,Sand,0,
,,,,,,,,125,,1,,0,,46.090173,-83.990379,,,,1281.837036,,,,,,,,,,,,,,,,,,,,,,,1370.01123,,0.681280673,,1370.01123,3420,873,CMU,8/25/2020,2020,1,10,NV,Sand,0,
,,,,,,,,98,,0.5,,0,,46.086887,-83.989229,,,,855.4719849,,,,,,,,,,,,,,,,,,,,,,,1370.01123,,0.664126754,,1370.01123,3421,873,CMU,8/25/2020,2020,2,9,V,Sand,0,
,,,,,,,,92,,5,,0,,46.085368,-83.988649,,,,788.8740234,,,,,,,,,,,,,,,,,,,,,,,1370.01123,,1.265380859,,1370.01123,3422,873,CMU,8/25/2020,2020,3,6,V,Sand,0,
